source,target,extraction_method,relation_type,value
bips:91,bips:143,body_extracted_llm,implicit_dependency,1
bips:91,bips:147,body_extracted_llm,implicit_dependency,1
bips:93,bips:32,body_extracted_llm,implicit_dependency,1
bips:93,bips:39,body_extracted_llm,implicit_dependency,1
bips:93,bips:173,body_extracted_llm,implicit_dependency,1
bips:93,slips:39,body_extracted_llm,implicit_dependency,1
bips:98,bips:116,body_extracted_llm,implicit_dependency,1
bips:99,bips:9,body_extracted_llm,implicit_dependency,1
bips:100,bips:34,body_extracted_llm,implicit_dependency,1
bips:101,bips:9,body_extracted_llm,implicit_dependency,1
bips:101,bips:34,body_extracted_llm,implicit_dependency,1
bips:101,bips:100,body_extracted_llm,implicit_dependency,1
bips:103,bips:1,body_extracted_llm,implicit_dependency,1
bips:104,bips:34,body_extracted_llm,implicit_dependency,1
bips:105,bips:34,body_extracted_llm,implicit_dependency,1
bips:106,bips:101,body_extracted_llm,implicit_dependency,1
bips:107,bips:101,body_extracted_llm,implicit_dependency,1
bips:109,bips:9,body_extracted_llm,implicit_dependency,1
bips:110,bips:9,body_extracted_llm,implicit_dependency,1
bips:110,bips:16,body_extracted_llm,implicit_dependency,1
bips:110,bips:141,body_extracted_llm,implicit_dependency,1
bips:110,bips:341,body_extracted_llm,implicit_dependency,1
bips:111,bips:37,body_extracted_llm,implicit_dependency,1
bips:112,bips:9,body_extracted_llm,implicit_dependency,1
bips:112,bips:65,body_extracted_llm,implicit_dependency,1
bips:112,bips:68,body_extracted_llm,implicit_dependency,1
bips:112,bips:113,body_extracted_llm,implicit_dependency,1
bips:113,bips:9,body_extracted_llm,implicit_dependency,1
bips:113,bips:65,body_extracted_llm,implicit_dependency,1
bips:113,bips:68,body_extracted_llm,implicit_dependency,1
bips:113,bips:112,body_extracted_llm,implicit_dependency,1
bips:114,bips:9,body_extracted_llm,implicit_dependency,1
bips:114,bips:141,body_extracted_llm,implicit_dependency,1
bips:115,bips:9,body_extracted_llm,implicit_dependency,1
bips:116,bips:8,body_extracted_llm,implicit_dependency,1
bips:116,bips:16,body_extracted_llm,implicit_dependency,1
bips:116,bips:65,body_extracted_llm,implicit_dependency,1
bips:116,bips:68,body_extracted_llm,implicit_dependency,1
bips:116,bips:98,body_extracted_llm,implicit_dependency,1
bips:116,bips:112,body_extracted_llm,implicit_dependency,1
bips:116,bips:141,body_extracted_llm,implicit_dependency,1
bips:116,bips:143,body_extracted_llm,implicit_dependency,1
bips:117,bips:8,body_extracted_llm,implicit_dependency,1
bips:117,bips:16,body_extracted_llm,implicit_dependency,1
bips:117,bips:114,body_extracted_llm,implicit_dependency,1
bips:117,bips:116,body_extracted_llm,implicit_dependency,1
bips:117,bips:141,body_extracted_llm,implicit_dependency,1
bips:118,bips:30,body_extracted_llm,implicit_dependency,1
bips:118,bips:68,body_extracted_llm,implicit_dependency,1
bips:118,bips:112,body_extracted_llm,implicit_dependency,1
bips:118,bips:340,body_extracted_llm,implicit_dependency,1
bips:118,bips:341,body_extracted_llm,implicit_dependency,1
bips:118,bips:342,body_extracted_llm,implicit_dependency,1
bips:118,bips:350,body_extracted_llm,implicit_dependency,1
bips:119,bips:65,body_extracted_llm,implicit_dependency,1
bips:119,bips:112,body_extracted_llm,implicit_dependency,1
bips:119,bips:341,body_extracted_llm,implicit_dependency,1
bips:120,bips:21,body_extracted_llm,implicit_dependency,1
bips:120,bips:70,body_extracted_llm,implicit_dependency,1
bips:120,bips:121,body_extracted_llm,implicit_dependency,1
bips:121,bips:21,body_extracted_llm,implicit_dependency,1
bips:121,bips:120,body_extracted_llm,implicit_dependency,1
bips:124,bips:16,body_extracted_llm,implicit_dependency,1
bips:124,bips:32,body_extracted_llm,implicit_dependency,1
bips:124,bips:65,body_extracted_llm,implicit_dependency,1
bips:124,bips:112,body_extracted_llm,implicit_dependency,1
bips:125,bips:68,body_extracted_llm,implicit_dependency,1
bips:125,bips:112,body_extracted_llm,implicit_dependency,1
bips:126,bips:69,body_extracted_llm,implicit_dependency,1
bips:127,bips:174,body_extracted_llm,implicit_dependency,1
bips:128,bips:65,body_extracted_llm,implicit_dependency,1
bips:128,bips:68,body_extracted_llm,implicit_dependency,1
bips:128,bips:112,body_extracted_llm,implicit_dependency,1
bips:128,bips:140,body_extracted_llm,implicit_dependency,1
bips:128,bips:433,body_extracted_llm,implicit_dependency,1
bips:129,bips:32,body_extracted_llm,implicit_dependency,1
bips:129,bips:174,body_extracted_llm,implicit_dependency,1
bips:129,bips:322,body_extracted_llm,implicit_dependency,1
bips:129,bips:380,body_extracted_llm,implicit_dependency,1
bips:129,bips:381,body_extracted_llm,implicit_dependency,1
bips:129,bips:382,body_extracted_llm,implicit_dependency,1
bips:129,bips:383,body_extracted_llm,implicit_dependency,1
bips:130,bips:9,body_extracted_llm,implicit_dependency,1
bips:132,bips:1,body_extracted_llm,implicit_dependency,1
bips:133,bips:37,body_extracted_llm,implicit_dependency,1
bips:133,bips:111,body_extracted_llm,implicit_dependency,1
bips:134,bips:68,body_extracted_llm,implicit_dependency,1
bips:135,bips:9,body_extracted_llm,implicit_dependency,1
bips:135,bips:34,body_extracted_llm,implicit_dependency,1
bips:135,bips:65,body_extracted_llm,implicit_dependency,1
bips:135,bips:66,body_extracted_llm,implicit_dependency,1
bips:136,bips:173,body_extracted_llm,implicit_dependency,1
bips:136,bips:350,body_extracted_llm,implicit_dependency,1
bips:137,bips:322,body_extracted_llm,implicit_dependency,1
bips:140,bips:11,body_extracted_llm,implicit_dependency,1
bips:140,bips:30,body_extracted_llm,implicit_dependency,1
bips:140,bips:34,body_extracted_llm,implicit_dependency,1
bips:141,bips:9,body_extracted_llm,implicit_dependency,1
bips:141,bips:16,body_extracted_llm,implicit_dependency,1
bips:141,bips:62,body_extracted_llm,implicit_dependency,1
bips:141,bips:65,body_extracted_llm,implicit_dependency,1
bips:141,bips:68,body_extracted_llm,implicit_dependency,1
bips:141,bips:70,body_extracted_llm,implicit_dependency,1
bips:141,bips:112,body_extracted_llm,implicit_dependency,1
bips:141,bips:143,body_extracted_llm,implicit_dependency,1
bips:141,bips:144,body_extracted_llm,implicit_dependency,1
bips:141,bips:146,body_extracted_llm,implicit_dependency,1
bips:141,bips:173,body_extracted_llm,implicit_dependency,1
bips:142,bips:13,body_extracted_llm,implicit_dependency,1
bips:142,bips:16,body_extracted_llm,implicit_dependency,1
bips:142,bips:141,body_extracted_llm,implicit_dependency,1
bips:143,bips:141,body_extracted_llm,implicit_dependency,1
bips:143,bips:144,body_extracted_llm,implicit_dependency,1
bips:144,bips:130,body_extracted_llm,implicit_dependency,1
bips:144,bips:141,body_extracted_llm,implicit_dependency,1
bips:145,bips:9,body_extracted_llm,implicit_dependency,1
bips:145,bips:22,body_extracted_llm,implicit_dependency,1
bips:145,bips:23,body_extracted_llm,implicit_dependency,1
bips:145,bips:141,body_extracted_llm,implicit_dependency,1
bips:146,bips:9,body_extracted_llm,implicit_dependency,1
bips:146,bips:66,body_extracted_llm,implicit_dependency,1
bips:146,bips:141,body_extracted_llm,implicit_dependency,1
bips:147,bips:9,body_extracted_llm,implicit_dependency,1
bips:147,bips:62,body_extracted_llm,implicit_dependency,1
bips:147,bips:141,body_extracted_llm,implicit_dependency,1
bips:147,bips:143,body_extracted_llm,implicit_dependency,1
bips:148,bips:9,body_extracted_llm,implicit_dependency,1
bips:148,bips:16,body_extracted_llm,implicit_dependency,1
bips:148,bips:141,body_extracted_llm,implicit_dependency,1
bips:148,bips:143,body_extracted_llm,implicit_dependency,1
bips:148,bips:147,body_extracted_llm,implicit_dependency,1
bips:149,bips:8,body_extracted_llm,implicit_dependency,1
bips:149,bips:9,body_extracted_llm,implicit_dependency,1
bips:149,bips:141,body_extracted_llm,implicit_dependency,1
bips:149,bips:143,body_extracted_llm,implicit_dependency,1
bips:149,bips:147,body_extracted_llm,implicit_dependency,1
bips:150,bips:151,body_extracted_llm,implicit_dependency,1
bips:152,bips:130,body_extracted_llm,implicit_dependency,1
bips:152,bips:141,body_extracted_llm,implicit_dependency,1
bips:152,bips:144,body_extracted_llm,implicit_dependency,1
bips:155,bips:31,body_extracted_llm,implicit_dependency,1
bips:155,bips:37,body_extracted_llm,implicit_dependency,1
bips:157,bips:37,body_extracted_llm,implicit_dependency,1
bips:157,bips:111,body_extracted_llm,implicit_dependency,1
bips:157,bips:158,body_extracted_llm,implicit_dependency,1
bips:158,bips:37,body_extracted_llm,implicit_dependency,1
bips:158,bips:141,body_extracted_llm,implicit_dependency,1
bips:158,bips:157,body_extracted_llm,implicit_dependency,1
bips:159,bips:31,body_extracted_llm,implicit_dependency,1
bips:171,bips:199,body_extracted_llm,implicit_dependency,1
bips:172,bips:176,body_extracted_llm,implicit_dependency,1
bips:172,bips:177,body_extracted_llm,implicit_dependency,1
bips:173,bips:141,body_extracted_llm,implicit_dependency,1
bips:173,bips:142,body_extracted_llm,implicit_dependency,1
bips:173,bips:143,body_extracted_llm,implicit_dependency,1
bips:173,slips:173,body_extracted_llm,implicit_dependency,1
bips:174,bips:32,body_extracted_llm,implicit_dependency,1
bips:174,bips:143,body_extracted_llm,implicit_dependency,1
bips:175,bips:32,body_extracted_llm,implicit_dependency,1
bips:175,bips:43,body_extracted_llm,implicit_dependency,1
bips:175,bips:44,body_extracted_llm,implicit_dependency,1
bips:177,bips:176,body_extracted_llm,implicit_dependency,1
bips:178,bips:16,body_extracted_llm,implicit_dependency,1
bips:180,bips:141,body_extracted_llm,implicit_dependency,1
bips:197,bips:119,body_extracted_llm,implicit_dependency,1
bips:199,bips:11,body_extracted_llm,implicit_dependency,1
bips:300,bips:118,body_extracted_llm,implicit_dependency,1
bips:301,bips:42,body_extracted_llm,implicit_dependency,1
bips:310,bips:173,body_extracted_llm,implicit_dependency,1
bips:320,bips:8,body_extracted_llm,implicit_dependency,1
bips:320,bips:9,body_extracted_llm,implicit_dependency,1
bips:321,bips:21,body_extracted_llm,implicit_dependency,1
bips:321,bips:351,body_extracted_llm,implicit_dependency,1
bips:321,bips:352,body_extracted_llm,implicit_dependency,1
bips:322,bips:174,body_extracted_llm,implicit_dependency,1
bips:322,bips:325,body_extracted_llm,implicit_dependency,1
bips:322,bips:340,body_extracted_llm,implicit_dependency,1
bips:322,bips:341,body_extracted_llm,implicit_dependency,1
bips:323,bips:8,body_extracted_llm,implicit_dependency,1
bips:323,bips:9,body_extracted_llm,implicit_dependency,1
bips:323,bips:320,body_extracted_llm,implicit_dependency,1
bips:324,bips:31,body_extracted_llm,implicit_dependency,1
bips:324,bips:340,body_extracted_llm,implicit_dependency,1
bips:325,bips:141,body_extracted_llm,implicit_dependency,1
bips:326,bips:68,body_extracted_llm,implicit_dependency,1
bips:326,bips:341,body_extracted_llm,implicit_dependency,1
bips:327,bips:32,body_extracted_llm,implicit_dependency,1
bips:327,bips:340,body_extracted_llm,implicit_dependency,1
bips:327,bips:341,body_extracted_llm,implicit_dependency,1
bips:327,bips:342,body_extracted_llm,implicit_dependency,1
bips:328,bips:32,body_extracted_llm,implicit_dependency,1
bips:328,bips:327,body_extracted_llm,implicit_dependency,1
bips:329,bips:32,body_extracted_llm,implicit_dependency,1
bips:329,bips:380,body_extracted_llm,implicit_dependency,1
bips:329,bips:392,body_extracted_llm,implicit_dependency,1
bips:329,slips:15,body_extracted_llm,implicit_dependency,1
bips:330,bips:141,body_extracted_llm,implicit_dependency,1
bips:330,bips:339,body_extracted_llm,implicit_dependency,1
bips:330,bips:340,body_extracted_llm,implicit_dependency,1
bips:338,bips:35,body_extracted_llm,implicit_dependency,1
bips:338,bips:37,body_extracted_llm,implicit_dependency,1
bips:338,bips:60,body_extracted_llm,implicit_dependency,1
bips:338,bips:133,body_extracted_llm,implicit_dependency,1
bips:338,bips:152,body_extracted_llm,implicit_dependency,1
bips:338,bips:155,body_extracted_llm,implicit_dependency,1
bips:339,bips:141,body_extracted_llm,implicit_dependency,1
bips:339,bips:144,body_extracted_llm,implicit_dependency,1
bips:340,bips:32,body_extracted_llm,implicit_dependency,1
bips:340,bips:118,body_extracted_llm,implicit_dependency,1
bips:340,bips:327,body_extracted_llm,implicit_dependency,1
bips:340,bips:341,body_extracted_llm,implicit_dependency,1
bips:341,bips:9,body_extracted_llm,implicit_dependency,1
bips:341,bips:98,body_extracted_llm,implicit_dependency,1
bips:341,bips:141,body_extracted_llm,implicit_dependency,1
bips:341,bips:143,body_extracted_llm,implicit_dependency,1
bips:341,bips:340,body_extracted_llm,implicit_dependency,1
bips:341,bips:342,body_extracted_llm,implicit_dependency,1
bips:341,bips:350,body_extracted_llm,implicit_dependency,1
bips:342,bips:65,body_extracted_llm,implicit_dependency,1
bips:342,bips:112,body_extracted_llm,implicit_dependency,1
bips:342,bips:141,body_extracted_llm,implicit_dependency,1
bips:342,bips:340,body_extracted_llm,implicit_dependency,1
bips:342,bips:341,body_extracted_llm,implicit_dependency,1
bips:343,bips:8,body_extracted_llm,implicit_dependency,1
bips:343,bips:148,body_extracted_llm,implicit_dependency,1
bips:343,bips:340,body_extracted_llm,implicit_dependency,1
bips:343,bips:341,body_extracted_llm,implicit_dependency,1
bips:343,bips:342,body_extracted_llm,implicit_dependency,1
bips:347,bips:3,body_extracted_llm,implicit_dependency,1
bips:347,bips:341,body_extracted_llm,implicit_dependency,1
bips:347,bips:342,body_extracted_llm,implicit_dependency,1
bips:348,bips:118,body_extracted_llm,implicit_dependency,1
bips:348,bips:119,body_extracted_llm,implicit_dependency,1
bips:348,bips:340,body_extracted_llm,implicit_dependency,1
bips:348,bips:342,body_extracted_llm,implicit_dependency,1
bips:348,bips:347,body_extracted_llm,implicit_dependency,1
bips:348,bips:349,body_extracted_llm,implicit_dependency,1
bips:349,bips:341,body_extracted_llm,implicit_dependency,1
bips:349,bips:342,body_extracted_llm,implicit_dependency,1
bips:351,bips:32,body_extracted_llm,implicit_dependency,1
bips:351,bips:43,body_extracted_llm,implicit_dependency,1
bips:351,bips:44,body_extracted_llm,implicit_dependency,1
bips:351,bips:47,body_extracted_llm,implicit_dependency,1
bips:351,bips:158,body_extracted_llm,implicit_dependency,1
bips:352,bips:32,body_extracted_llm,implicit_dependency,1
bips:352,bips:43,body_extracted_llm,implicit_dependency,1
bips:352,bips:44,body_extracted_llm,implicit_dependency,1
bips:352,bips:173,body_extracted_llm,implicit_dependency,1
bips:352,bips:340,body_extracted_llm,implicit_dependency,1
bips:352,bips:341,body_extracted_llm,implicit_dependency,1
bips:352,bips:350,body_extracted_llm,implicit_dependency,1
bips:360,bips:141,body_extracted_llm,implicit_dependency,1
bips:360,bips:173,body_extracted_llm,implicit_dependency,1
bips:360,bips:340,body_extracted_llm,implicit_dependency,1
bips:360,bips:341,body_extracted_llm,implicit_dependency,1
bips:360,bips:342,body_extracted_llm,implicit_dependency,1
bips:360,bips:347,body_extracted_llm,implicit_dependency,1
bips:360,bips:350,body_extracted_llm,implicit_dependency,1
bips:361,bips:32,body_extracted_llm,implicit_dependency,1
bips:371,bips:174,body_extracted_llm,implicit_dependency,1
bips:371,bips:340,body_extracted_llm,implicit_dependency,1
bips:371,bips:341,body_extracted_llm,implicit_dependency,1
bips:371,bips:342,body_extracted_llm,implicit_dependency,1
bips:371,bips:370,body_extracted_llm,implicit_dependency,1
bips:372,bips:174,body_extracted_llm,implicit_dependency,1
bips:372,bips:370,body_extracted_llm,implicit_dependency,1
bips:374,bips:327,body_extracted_llm,implicit_dependency,1
bips:374,bips:340,body_extracted_llm,implicit_dependency,1
bips:374,bips:352,body_extracted_llm,implicit_dependency,1
bips:375,bips:352,body_extracted_llm,implicit_dependency,1
bips:375,bips:370,body_extracted_llm,implicit_dependency,1
bips:375,bips:374,body_extracted_llm,implicit_dependency,1
bips:376,bips:32,body_extracted_llm,implicit_dependency,1
bips:376,bips:341,body_extracted_llm,implicit_dependency,1
bips:376,bips:352,body_extracted_llm,implicit_dependency,1
bips:376,bips:370,body_extracted_llm,implicit_dependency,1
bips:376,bips:371,body_extracted_llm,implicit_dependency,1
bips:376,bips:374,body_extracted_llm,implicit_dependency,1
bips:376,bips:375,body_extracted_llm,implicit_dependency,1
bips:380,bips:32,body_extracted_llm,implicit_dependency,1
bips:380,bips:39,body_extracted_llm,implicit_dependency,1
bips:380,bips:44,body_extracted_llm,implicit_dependency,1
bips:380,bips:49,body_extracted_llm,implicit_dependency,1
bips:380,bips:84,body_extracted_llm,implicit_dependency,1
bips:380,bips:173,body_extracted_llm,implicit_dependency,1
bips:381,bips:380,body_extracted_llm,implicit_dependency,1
bips:382,bips:380,body_extracted_llm,implicit_dependency,1
bips:384,bips:380,body_extracted_llm,implicit_dependency,1
bips:385,bips:380,body_extracted_llm,implicit_dependency,1
bips:386,bips:341,body_extracted_llm,implicit_dependency,1
bips:386,bips:380,body_extracted_llm,implicit_dependency,1
bips:387,bips:380,body_extracted_llm,implicit_dependency,1
bips:387,bips:383,body_extracted_llm,implicit_dependency,1
bips:389,bips:32,body_extracted_llm,implicit_dependency,1
bips:389,bips:88,body_extracted_llm,implicit_dependency,1
bips:389,bips:380,body_extracted_llm,implicit_dependency,1
bips:390,bips:32,body_extracted_llm,implicit_dependency,1
bips:390,bips:327,body_extracted_llm,implicit_dependency,1
bips:390,bips:328,body_extracted_llm,implicit_dependency,1
bips:390,bips:380,body_extracted_llm,implicit_dependency,1
bips:390,bips:389,body_extracted_llm,implicit_dependency,1
bips:391,bips:32,body_extracted_llm,implicit_dependency,1
bips:391,bips:174,body_extracted_llm,implicit_dependency,1
bips:391,bips:380,body_extracted_llm,implicit_dependency,1
bips:391,bips:388,body_extracted_llm,implicit_dependency,1
bips:391,bips:389,body_extracted_llm,implicit_dependency,1
bips:392,bips:341,body_extracted_llm,implicit_dependency,1
bips:392,bips:350,body_extracted_llm,implicit_dependency,1
bips:392,bips:352,body_extracted_llm,implicit_dependency,1
bips:392,bips:380,body_extracted_llm,implicit_dependency,1
bips:392,bips:390,body_extracted_llm,implicit_dependency,1
bips:393,bips:32,body_extracted_llm,implicit_dependency,1
bips:393,bips:352,body_extracted_llm,implicit_dependency,1
bips:393,bips:380,body_extracted_llm,implicit_dependency,1
bips:433,bips:431,body_extracted_llm,implicit_dependency,1
bips:440,bips:342,body_extracted_llm,implicit_dependency,1
bips:441,bips:342,body_extracted_llm,implicit_dependency,1
bips:441,bips:440,body_extracted_llm,implicit_dependency,1
bips:442,bips:119,body_extracted_llm,implicit_dependency,1
bips:442,bips:327,body_extracted_llm,implicit_dependency,1
bips:442,bips:340,body_extracted_llm,implicit_dependency,1
bips:442,bips:342,body_extracted_llm,implicit_dependency,1
bips:442,bips:348,body_extracted_llm,implicit_dependency,1
bips:442,bips:349,body_extracted_llm,implicit_dependency,1
bips:442,bips:443,body_extracted_llm,implicit_dependency,1
bips:442,bips:446,body_extracted_llm,implicit_dependency,1
bips:446,bips:118,body_extracted_llm,implicit_dependency,1
bips:446,bips:119,body_extracted_llm,implicit_dependency,1
bips:446,bips:340,body_extracted_llm,implicit_dependency,1
bips:446,bips:341,body_extracted_llm,implicit_dependency,1
bips:446,bips:342,body_extracted_llm,implicit_dependency,1
bips:448,bips:340,body_extracted_llm,implicit_dependency,1
bips:448,bips:341,body_extracted_llm,implicit_dependency,1
bips:448,bips:342,body_extracted_llm,implicit_dependency,1
bips:448,bips:348,body_extracted_llm,implicit_dependency,1
bips:448,bips:349,body_extracted_llm,implicit_dependency,1
bips:448,bips:446,body_extracted_llm,implicit_dependency,1
bips:449,bips:340,body_extracted_llm,implicit_dependency,1
bips:449,bips:341,body_extracted_llm,implicit_dependency,1
bips:449,bips:348,body_extracted_llm,implicit_dependency,1
bips:449,bips:349,body_extracted_llm,implicit_dependency,1
bips:449,bips:442,body_extracted_llm,implicit_dependency,1
bips:451,bips:125,body_extracted_llm,implicit_dependency,1
slips:10,bips:32,body_extracted_regex,reference,18
slips:10,bips:39,body_extracted_regex,reference,5
slips:10,slips:39,body_extracted_regex,reference,5
slips:11,bips:32,body_extracted_regex,reference,4
slips:11,slips:15,body_extracted_regex,reference,2
slips:11,slips:16,body_extracted_regex,reference,2
slips:13,bips:43,body_extracted_regex,reference,2
slips:13,slips:10,body_extracted_regex,reference,3
slips:14,bips:32,body_extracted_regex,reference,2
slips:14,bips:39,body_extracted_regex,reference,2
slips:14,bips:44,body_extracted_regex,reference,4
slips:14,bips:49,body_extracted_regex,reference,4
slips:14,bips:84,body_extracted_regex,reference,4
slips:14,bips:86,body_extracted_regex,reference,4
slips:15,bips:32,body_extracted_regex,reference,2
slips:15,slips:11,body_extracted_regex,reference,2
slips:15,slips:14,body_extracted_regex,reference,2
slips:16,bips:32,body_extracted_regex,reference,1
slips:16,slips:11,body_extracted_regex,reference,2
slips:17,bips:43,body_extracted_regex,reference,2
slips:17,slips:10,body_extracted_regex,reference,3
slips:19,bips:16,body_extracted_regex,reference,1
slips:19,bips:32,body_extracted_regex,reference,5
slips:19,bips:39,body_extracted_regex,reference,7
slips:19,bips:174,body_extracted_regex,reference,4
slips:19,bips:322,body_extracted_regex,reference,7
slips:19,bips:370,body_extracted_regex,reference,2
slips:19,slips:21,body_extracted_regex,reference,2
slips:21,bips:32,body_extracted_regex,reference,8
slips:21,bips:39,body_extracted_regex,reference,3
slips:21,slips:10,body_extracted_regex,reference,6
slips:21,slips:11,body_extracted_regex,reference,4
slips:21,slips:39,body_extracted_regex,reference,2
slips:22,bips:39,body_extracted_regex,reference,3
slips:22,slips:10,body_extracted_regex,reference,5
slips:22,slips:21,body_extracted_regex,reference,5
slips:22,slips:39,body_extracted_regex,reference,2
slips:23,bips:32,body_extracted_regex,reference,9
slips:23,bips:39,body_extracted_regex,reference,8
slips:23,slips:10,body_extracted_regex,reference,6
slips:23,slips:39,body_extracted_regex,reference,9
slips:24,bips:21,body_extracted_regex,reference,10
slips:24,bips:32,body_extracted_regex,reference,2
slips:24,bips:70,body_extracted_regex,reference,9
slips:24,slips:21,body_extracted_regex,reference,2
slips:24,slips:44,body_extracted_regex,reference,3
slips:25,bips:32,body_extracted_regex,reference,7
slips:25,bips:43,body_extracted_regex,reference,2
slips:25,bips:44,body_extracted_regex,reference,4
slips:25,bips:48,body_extracted_regex,reference,4
slips:25,bips:49,body_extracted_regex,reference,2
slips:25,bips:78,body_extracted_regex,reference,4
slips:25,bips:84,body_extracted_regex,reference,3
slips:25,bips:86,body_extracted_regex,reference,8
slips:25,slips:10,body_extracted_regex,reference,4
slips:25,slips:44,body_extracted_regex,reference,5
slips:32,bips:32,body_extracted_regex,reference,7
slips:32,bips:173,body_extracted_regex,reference,3
slips:39,bips:32,body_extracted_regex,reference,18
slips:39,bips:39,body_extracted_regex,reference,20
slips:39,bips:173,body_extracted_regex,reference,3
slips:44,bips:44,body_extracted_regex,reference,10
slips:48,bips:32,body_extracted_regex,reference,1
slips:48,bips:43,body_extracted_regex,reference,1
slips:48,bips:44,body_extracted_regex,reference,5
slips:48,slips:44,body_extracted_regex,reference,1
slips:77,bips:39,body_extracted_regex,reference,2
slips:77,slips:21,body_extracted_regex,reference,2
slips:132,bips:32,body_extracted_regex,reference,9
slips:132,bips:49,body_extracted_regex,reference,3
slips:132,bips:84,body_extracted_regex,reference,2
slips:132,slips:32,body_extracted_regex,reference,6
slips:173,bips:32,body_extracted_regex,reference,2
slips:173,bips:93,body_extracted_regex,reference,2
slips:173,bips:173,body_extracted_regex,reference,5
slips:173,bips:350,body_extracted_regex,reference,3
slips:10,bips:32,ground_truth_curated,depends_on,1
slips:10,bips:39,ground_truth_curated,references,1
slips:10,slips:39,ground_truth_curated,references,1
slips:21,slips:10,ground_truth_curated,depends_on,1
slips:21,slips:11,ground_truth_curated,references,1
slips:21,bips:32,ground_truth_curated,depends_on,1
slips:21,bips:39,ground_truth_curated,depends_on,1
slips:21,slips:39,ground_truth_curated,depends_on,1
slips:39,bips:32,ground_truth_curated,depends_on,1
slips:39,bips:39,ground_truth_curated,supersedes,1
slips:39,bips:173,ground_truth_curated,references,1
slips:44,bips:44,ground_truth_curated,depends_on,1
slips:10,bips:32,body_extracted_llm,implicit_dependency,1
slips:10,bips:39,body_extracted_llm,implicit_dependency,1
slips:10,slips:39,body_extracted_llm,implicit_dependency,1
slips:11,slips:15,body_extracted_llm,implicit_dependency,1
slips:11,slips:16,body_extracted_llm,implicit_dependency,1
slips:13,bips:43,body_extracted_llm,implicit_dependency,1
slips:13,slips:10,body_extracted_llm,implicit_dependency,1
slips:14,bips:32,body_extracted_llm,implicit_dependency,1
slips:14,bips:39,body_extracted_llm,implicit_dependency,1
slips:14,bips:44,body_extracted_llm,implicit_dependency,1
slips:14,bips:49,body_extracted_llm,implicit_dependency,1
slips:14,bips:84,body_extracted_llm,implicit_dependency,1
slips:14,bips:86,body_extracted_llm,implicit_dependency,1
slips:15,bips:32,body_extracted_llm,implicit_dependency,1
slips:15,slips:11,body_extracted_llm,implicit_dependency,1
slips:15,slips:14,body_extracted_llm,implicit_dependency,1
slips:16,bips:32,body_extracted_llm,implicit_dependency,1
slips:16,slips:11,body_extracted_llm,implicit_dependency,1
slips:17,slips:10,body_extracted_llm,implicit_dependency,1
slips:19,bips:174,body_extracted_llm,implicit_dependency,1
slips:19,bips:322,body_extracted_llm,implicit_dependency,1
slips:19,bips:370,body_extracted_llm,implicit_dependency,1
slips:19,slips:21,body_extracted_llm,implicit_dependency,1
slips:21,bips:32,body_extracted_llm,implicit_dependency,1
slips:21,slips:10,body_extracted_llm,implicit_dependency,1
slips:22,bips:39,body_extracted_llm,implicit_dependency,1
slips:22,slips:10,body_extracted_llm,implicit_dependency,1
slips:22,slips:21,body_extracted_llm,implicit_dependency,1
slips:23,bips:32,body_extracted_llm,implicit_dependency,1
slips:23,bips:39,body_extracted_llm,implicit_dependency,1
slips:23,slips:10,body_extracted_llm,implicit_dependency,1
slips:23,slips:39,body_extracted_llm,implicit_dependency,1
slips:24,bips:21,body_extracted_llm,implicit_dependency,1
slips:24,bips:32,body_extracted_llm,implicit_dependency,1
slips:24,bips:70,body_extracted_llm,implicit_dependency,1
slips:24,slips:21,body_extracted_llm,implicit_dependency,1
slips:24,slips:44,body_extracted_llm,implicit_dependency,1
slips:25,bips:32,body_extracted_llm,implicit_dependency,1
slips:25,bips:43,body_extracted_llm,implicit_dependency,1
slips:25,bips:48,body_extracted_llm,implicit_dependency,1
slips:25,bips:78,body_extracted_llm,implicit_dependency,1
slips:25,bips:86,body_extracted_llm,implicit_dependency,1
slips:25,slips:10,body_extracted_llm,implicit_dependency,1
slips:25,slips:44,body_extracted_llm,implicit_dependency,1
slips:32,bips:32,body_extracted_llm,implicit_dependency,1
slips:32,bips:173,body_extracted_llm,implicit_dependency,1
slips:39,bips:32,body_extracted_llm,implicit_dependency,1
slips:39,bips:39,body_extracted_llm,implicit_dependency,1
slips:39,bips:173,body_extracted_llm,implicit_dependency,1
slips:44,bips:44,body_extracted_llm,implicit_dependency,1
slips:48,bips:43,body_extracted_llm,implicit_dependency,1
slips:48,bips:44,body_extracted_llm,implicit_dependency,1
slips:77,bips:39,body_extracted_llm,implicit_dependency,1
slips:77,slips:21,body_extracted_llm,implicit_dependency,1
slips:132,bips:32,body_extracted_llm,implicit_dependency,1
slips:132,slips:32,body_extracted_llm,implicit_dependency,1
slips:173,bips:93,body_extracted_llm,implicit_dependency,1
slips:173,bips:173,body_extracted_llm,implicit_dependency,1
slips:173,bips:350,body_extracted_llm,implicit_dependency,1
